fare_amount,passenger_count,isAirport,year,hour,distance
12.9,1,0,2011,2,4.600117933496142
10.5,5,0,2014,18,1.5119320462032872
10.9,1,0,2011,23,3.111667341439258
14.9,2,0,2012,11,4.310052222146655
9.0,1,0,2014,18,1.1726170471296322
17.5,2,0,2015,20,3.83109748617855
9.0,2,0,2015,9,1.4968287790903374
5.3,5,0,2009,9,0.5343807985500479
6.1,1,0,2010,11,0.9042063831133561
7.7,1,0,2009,10,1.618992604995672
13.3,1,0,2009,8,3.0649181701160773
4.5,1,0,2009,21,0.4762926160976102
6.1,1,0,2011,16,1.614753260019822
6.5,1,0,2012,17,0.9249647548714165
17.0,1,0,2013,21,3.1164089720245225
10.0,1,0,2009,0,0.004010347197210235
26.9,1,0,2010,21,8.779890960909091
8.9,1,0,2010,21,1.9953777551564855
25.3,1,0,2010,7,2.283937242786336
8.1,1,0,2010,23,1.1943463050296148
9.7,3,0,2012,20,2.1378931165847064
7.7,5,0,2009,18,2.0796891417593155
6.9,1,0,2009,11,0.9646160546674266
7.3,1,0,2010,20,1.0737633067382697
5.3,5,0,2011,13,1.062163968474037
30.5,1,1,2011,18,6.580557849768892
13.0,1,0,2015,20,1.9520280900506202
4.0,5,0,2012,3,0.15145664439649867
10.0,6,0,2013,4,1.5648149030228202
6.1,3,0,2012,23,0.5389819508385119
8.0,1,0,2013,14,0.7457182477876473
8.1,3,0,2012,21,1.7975015276888102
7.7,1,0,2012,1,1.6352573896158105
6.5,2,0,2013,11,0.6024920174930436
7.0,1,0,2015,23,1.2458371502731431
11.5,1,0,2013,20,2.725791469812352
15.0,2,0,2013,11,3.1335174253620726
29.0,1,1,2014,10,6.880083192532481
4.1,1,0,2009,20,0.4753419145234376
9.3,1,0,2009,10,1.7017082070005203
7.7,3,0,2009,20,0.7783096868144289
4.9,1,0,2011,20,1.18315692563401
12.1,1,0,2012,18,2.015345103165302
5.7,1,0,2010,12,0.9093976246961466
7.3,2,0,2010,10,0.9711639988333594
4.5,1,0,2013,10,0.6147839812134263
4.5,6,0,2013,22,0.4816897849169725
6.9,1,0,2012,22,0.6113755512431455
6.0,1,0,2014,0,0.9246635137165451
20.1,1,0,2010,20,4.204433776546905
7.7,1,0,2011,17,0.6362259149391467
16.5,1,0,2015,19,1.4401633682327726
14.2,1,0,2009,22,4.033135301171259
14.9,2,0,2009,14,4.160110759201243
5.7,1,0,2010,11,0.4541939522135797
10.5,1,0,2012,23,3.2415096927428824
11.0,2,0,2014,22,1.3546897155628987
27.0,1,0,2014,18,3.929816671863817
22.5,1,0,2015,3,5.225100076383658
16.1,1,0,2010,11,3.8793282216415776
4.5,1,0,2010,14,0.8700365414265757
6.0,1,0,2013,16,0.8066302196465587
7.0,1,0,2013,17,0.7911312345772937
9.5,2,0,2014,17,1.6189357849324268
4.9,2,0,2009,0,0.8786301560491934
7.0,1,0,2012,12,1.0454742875558098
5.0,1,0,2014,1,0.5548679280990864
6.5,1,0,2015,16,0.9195595560444016
4.1,1,0,2009,14,0.8779866403702478
18.5,1,0,2009,9,4.3822876411414065
6.1,1,0,2011,19,0.8124915888455432
11.3,4,0,2011,0,1.282369015626051
5.7,1,0,2009,19,0.5315977949082422
3.7,1,0,2010,2,0.5883374723975465
4.9,2,0,2012,9,0.597640094654007
5.7,2,0,2012,16,0.1237775640751953
14.0,1,0,2012,15,2.2183966418766063
4.5,1,0,2012,9,0.6705501860099408
3.5,1,0,2014,21,0.4015114511244191
8.9,1,0,2009,12,2.723336912810882
4.1,2,0,2011,2,0.4997824390676895
8.5,1,0,2013,18,1.151418560800057
5.5,1,0,2015,21,0.6097436571207193
9.0,1,0,2015,22,1.8015015634552336
7.7,1,0,2011,13,1.5208690338156658
4.1,2,0,2012,18,0.7966649382287095
3.3,1,0,2012,9,0.10189233064734685
17.0,5,0,2013,13,2.451135875973996
4.5,1,0,2014,17,0.4131624039749214
23.3,1,0,2009,1,6.143051133614013
39.87,2,0,2009,12,8.958214410451076
14.1,3,0,2010,0,3.5992106683385807
4.5,1,0,2014,20,0.5545226633830941
52.0,1,0,2014,16,0.006469509450891687
9.0,1,0,2015,15,0.6647261839912952
21.3,1,0,2009,8,4.404514864775171
12.5,1,0,2009,20,3.0813617572357943
22.5,2,0,2012,17,0.07953764561793217
4.0,2,0,2014,23,0.2780667928926121
8.0,1,0,2015,21,1.6153798857653774
3.7,1,0,2009,13,0.33633604928089755
12.9,1,0,2012,23,3.4817860199452446
10.5,1,0,2013,1,1.8074928175647376
25.5,1,0,2014,3,7.428408671114934
5.7,3,0,2009,18,0.45752971372891016
12.9,1,0,2012,18,2.516175090338894
7.0,1,0,2012,20,1.018394507349379
7.5,1,0,2013,2,1.3168500504118956
8.0,1,0,2014,1,1.6215590341459658
18.5,1,0,2014,11,2.8286999332946214
14.0,1,0,2014,8,1.991413825809457
5.7,1,0,2010,16,1.0693969356583932
29.47,1,0,2009,16,5.110681607846298
8.5,1,0,2012,8,1.8749559437891692
14.5,1,0,2014,10,2.9089740642594504
12.0,1,0,2014,21,3.0398213896857578
14.0,2,0,2014,14,3.3527704222317407
6.5,1,0,2015,12,0.6939258328620455
6.0,2,0,2015,1,0.5920994484596898
11.0,1,0,2012,0,2.1035110896968847
20.5,1,0,2014,19,3.7023018676124875
11.7,1,0,2011,18,1.6234479324587991
10.1,2,0,2012,19,1.5762650131009184
24.0,1,0,2013,0,5.453537349793175
5.3,1,0,2009,13,0.3818563957012196
3.7,1,0,2009,10,0.3850297216444405
6.9,1,0,2012,8,1.2835247914669208
4.9,1,0,2009,12,1.0717391170519075
13.3,2,0,2010,18,2.529621742087791
4.5,1,0,2010,14,0.8575195288779366
8.1,1,0,2011,10,1.3257830315050236
17.5,1,0,2012,0,3.694617909662711
24.5,2,0,2015,0,5.7211596789750825
8.9,1,0,2009,4,3.2704731589726896
4.1,1,0,2010,21,0.4679403502428063
5.7,2,1,2010,19,5.711766935906491
6.9,2,0,2011,17,0.7852201321261675
10.1,1,0,2011,18,1.1754312008444017
52.0,1,0,2013,11,13.397675204514051
26.9,1,0,2009,3,9.365466497906578
8.1,1,0,2010,8,1.0579924334516178
13.0,1,0,2014,18,3.2533774253816423
28.1,5,0,2009,9,5.396622818009953
4.9,5,0,2009,21,0.730734437765297
16.5,1,0,2013,11,2.3175122664324213
6.0,1,0,2015,9,0.619335483634371
6.5,1,0,2010,13,0.6578631113716965
9.5,5,0,2014,4,1.6548513369515465
28.0,1,0,2015,1,5.27599228946983
10.5,2,0,2009,2,2.2471725207595092
21.3,1,0,2012,0,3.5785593881408393
9.5,1,0,2012,11,1.9550167972851586
8.5,1,0,2014,14,1.1641406582073566
9.5,1,0,2015,20,1.4073784122631534
6.9,1,0,2010,21,1.2060954551206822
6.0,1,0,2015,23,0.5469647083293437
7.5,5,0,2013,22,0.6934758797484637
39.33,1,0,2013,14,6.099099029379012
15.7,1,0,2010,8,4.048181807899976
5.7,1,0,2012,9,0.7623507595615918
25.5,1,0,2012,11,5.040648044546344
12.0,2,0,2013,20,2.3477578766384
10.0,1,0,2013,23,1.218166665221155
13.3,1,0,2012,18,2.404527774897788
8.1,1,0,2009,7,2.3827900857309072
6.5,2,0,2010,12,1.2830505284303493
8.1,0,0,2011,16,1.1161382871179473
5.5,1,0,2013,18,0.37559068206392304
11.5,1,0,2014,10,1.9479356036990783
10.5,1,0,2011,7,1.3528724929614981
7.5,1,0,2014,12,0.7163267764746841
6.9,1,0,2009,7,0.9415191906634397
23.3,1,0,2009,18,5.526491257685533
3.7,1,0,2011,9,0.3980623727399007
7.5,1,0,2014,12,0.7177372070214636
20.1,1,0,2009,9,4.124849428541877
6.5,1,0,2010,11,0.8449213862945721
5.5,1,0,2013,0,0.428873258447167
8.1,1,0,2010,14,1.0184433178054109
18.0,1,0,2014,17,2.113965576546565
5.5,1,0,2014,22,0.2837682659672682
6.1,5,0,2009,22,1.018442767549307
9.3,1,0,2009,18,1.5307951268346125
4.9,5,0,2009,19,0.7450574040280623
6.1,2,0,2011,18,0.5808335704349049
5.3,1,0,2009,21,0.7310707821296184
4.5,2,0,2013,10,0.4335600065999241
6.0,2,0,2015,18,0.4228787558410389
4.5,1,0,2013,19,0.925609890714852
6.0,2,0,2013,19,0.5552856989135421
34.9,1,1,2012,10,7.003223635552637
12.0,1,0,2012,12,1.3133447542703824
6.0,6,0,2013,14,0.5883440583345271
4.9,2,0,2010,22,1.1753177111400144
10.1,1,0,2010,21,1.8668747439551099
14.5,2,0,2014,20,3.1451356766898777
9.7,1,0,2010,8,1.9827752148217321
4.9,5,0,2010,13,1.1371174281122123
8.1,1,0,2010,13,1.8827804477853083
16.5,3,0,2015,23,3.769501148792988
12.5,2,0,2013,9,1.8710974814087116
4.5,1,0,2009,2,0.8530760791397833
7.0,1,0,2015,20,1.1831905813461514
9.7,2,0,2009,15,1.9414862507955495
6.5,2,0,2011,0,0.7274858246356108
4.9,1,0,2011,13,0.8286519226483204
5.3,1,0,2012,14,0.818716225429543
12.1,1,0,2012,19,2.0088341778273904
43.5,4,1,2013,21,11.001259112269514
9.5,1,0,2015,14,1.2956535197323849
5.7,5,0,2009,12,0.7822916348935705
8.9,1,0,2010,20,2.2229689941583315
9.3,5,0,2009,13,1.0981759144358705
8.9,1,0,2010,18,3.1803133191207142
10.5,1,0,2014,1,1.3500995774279307
6.5,1,0,2014,11,0.6566916128821708
20.0,5,0,2015,22,3.9227650102870126
4.9,1,0,2009,13,0.8276858467058842
10.5,1,0,2010,17,1.7717391396860374
21.5,1,0,2014,15,3.2219765943079075
3.3,1,0,2009,21,0.23641252750924696
4.1,1,0,2010,11,0.3246093816500979
5.7,1,0,2011,10,0.6895864898197035
8.9,1,0,2012,7,1.2386282037586895
7.0,1,0,2013,21,0.427995762641275
5.5,2,0,2014,12,0.35678401796595355
35.83,2,1,2014,14,5.791657587337061
6.0,1,0,2014,10,0.7181299057032572
7.7,3,0,2010,14,1.1917900230203533
57.54,6,1,2015,14,11.84621095820631
10.5,1,0,2010,12,1.501590069552019
2.9,1,0,2010,21,0.1919119205586521
8.5,1,0,2011,11,1.2477730886035756
5.3,1,0,2011,17,1.0204817373046018
4.5,1,0,2012,10,0.5843321023278917
29.83,1,1,2013,21,6.163921696024958
11.5,1,0,2015,23,2.035568157497643
8.1,6,0,2011,20,1.95148944261876
6.5,1,0,2015,7,0.7084158160613231
8.1,1,0,2011,10,1.3990146711402907
11.3,1,0,2012,18,2.1591667592707955
5.5,2,0,2014,20,0.7761509993972986
14.5,2,0,2014,3,3.2267679210606968
5.7,1,0,2009,10,1.022779460367355
6.1,1,0,2009,18,0.33841522356931986
9.3,5,0,2011,8,0.0
6.5,1,0,2011,14,1.2833132801012832
45.0,2,1,2013,23,10.49589554668545
6.0,1,0,2015,23,0.704325086857416
9.0,1,0,2012,22,1.1491870755525975
15.0,5,0,2013,12,1.0039826243360461
23.0,1,0,2015,22,5.958214581706596
7.3,1,0,2010,15,0.3862612386205897
10.5,1,0,2011,11,0.7946218529051701
7.7,1,0,2012,20,0.9984148380765213
6.5,2,0,2011,18,1.3733402691783498
16.0,5,0,2014,12,2.66995086682638
10.9,1,0,2010,1,1.7099188566736863
11.7,1,0,2011,10,0.9497024936226742
5.5,1,0,2014,22,0.9086480646896449
3.7,1,0,2010,17,0.4209561311814793
4.5,1,0,2012,20,0.5096442546194538
13.5,2,0,2013,23,2.6022230047185606
27.07,1,1,2010,15,5.38095332026602
8.9,1,0,2011,9,1.8888626573962672
9.7,1,0,2012,10,1.2092880604471676
3.5,1,0,2014,10,0.40542074975275927
6.9,1,0,2010,18,0.6801780679491772
10.9,1,0,2011,7,2.0222398003256723
6.5,1,0,2009,7,0.8704033444379143
2.5,5,0,2011,12,0.004933534846509083
7.0,2,0,2012,10,0.9402686717153356
6.2,1,0,2009,22,1.2025051283102521
5.7,1,0,2009,11,0.7441162606299718
10.5,2,0,2009,19,1.9547160177743914
8.5,2,0,2014,1,1.3556383859588195
10.9,1,0,2010,7,2.7014085832437975
8.0,1,0,2013,18,1.2464960200760111
17.0,1,0,2013,5,3.5544477575079694
6.5,1,0,2013,13,0.9801518445290929
11.7,2,0,2009,20,2.487833528109903
9.3,1,0,2009,14,2.0671017047859133
12.5,1,0,2011,23,3.639624558880584
5.7,5,0,2011,20,1.3531570735224334
5.3,1,0,2012,23,1.2870857988281963
14.5,1,0,2012,9,1.8252133184842547
9.0,1,0,2014,17,0.6803318875967097
57.33,1,1,2013,15,13.146258070985827
7.5,1,0,2014,14,0.5421358528771043
6.9,1,0,2010,21,0.6024346286753542
6.9,5,0,2011,14,1.5650132911529604
12.9,1,0,2011,14,3.1757986713086233
15.5,2,0,2014,22,2.6089682163418737
6.6,2,0,2009,22,0.8227573698937833
12.1,1,0,2010,20,2.913616428319509
13.3,1,0,2011,16,3.0185350671357427
8.1,1,0,2009,14,1.1221635225250906
8.5,1,0,2010,18,2.171757549199713
7.3,1,0,2010,11,1.678303067723646
20.0,4,0,2014,1,5.250119367731411
9.3,1,0,2009,6,2.842042521615283
6.5,3,0,2010,3,1.1782834181562214
31.8,1,1,2012,15,6.729581748964775
4.0,1,0,2015,7,0.3548067256960016
8.9,1,0,2011,9,1.2951768873549092
13.0,1,0,2013,15,2.6480961233646387
12.0,1,0,2013,0,2.7158513721430233
10.5,1,0,2015,14,1.7606548741430832
28.0,5,0,2015,2,8.33399334866306
10.5,1,0,2013,21,1.7083745631038305
63.0,1,0,2009,0,0.0
4.9,1,0,2010,8,0.6658822844718187
6.9,2,0,2012,22,1.1618335733338965
10.9,1,0,2009,12,0.8941696686263934
8.1,1,0,2009,19,2.0002494480552873
17.5,1,0,2013,14,3.5569581839484434
13.0,2,0,2014,19,2.0946405503698733
4.5,1,0,2015,10,0.4684715596121414
5.8,1,0,2009,2,1.1871916567679235
8.1,1,0,2010,18,1.573041075218092
8.5,1,0,2010,15,2.2795528552973963
6.5,1,0,2013,10,0.4455763365828729
17.0,1,0,2014,14,0.27888782627627556
15.0,1,0,2014,22,3.9052437928434287
15.0,1,0,2015,15,2.4758363296393964
4.5,1,0,2009,20,0.6347268327251981
14.5,2,0,2010,20,2.307756122781033
49.8,1,1,2011,5,11.090972219634283
12.5,1,0,2013,18,2.540243875200552
6.5,1,0,2013,8,0.657931653499018
25.5,1,0,2013,1,7.8469129790120205
15.0,2,0,2014,18,1.9316979512932768
15.3,1,0,2010,20,4.13523083824446
5.5,2,0,2014,18,0.8134902700777903
7.5,2,0,2015,18,0.8496771324161556
4.0,1,0,2015,20,0.6121483157142439
6.1,5,0,2009,12,0.9108631136575912
5.3,1,0,2010,19,0.7791569748378916
8.1,1,0,2012,10,1.1995789695802175
14.1,4,0,2012,13,3.6760871255362044
16.5,2,0,2012,22,3.049918901811184
3.0,1,0,2013,5,0.170444195071107
9.0,2,0,2013,13,1.303002256250092
15.3,5,0,2010,0,2.3083003609914514
8.5,1,0,2014,17,0.7080374379515929
6.5,1,0,2015,13,0.8850140694665093
6.5,1,0,2015,0,1.1347135726901008
6.1,2,0,2009,3,0.7640223000272837
11.5,1,0,2013,19,2.2046850108362794
7.3,2,0,2009,14,1.8342420937075494
9.7,2,0,2012,10,2.040308223378416
5.5,1,0,2012,11,0.8737519245337527
28.67,1,1,2009,15,5.440607389703971
4.9,1,0,2010,22,0.8161439286441645
24.1,3,0,2010,22,5.2004010457797785
8.5,1,0,2011,1,1.29459892473989
45.0,1,1,2011,7,12.821338095712422
6.1,5,0,2012,1,1.1201125112210475
3.5,1,0,2013,21,0.14378656451336355
7.0,1,0,2014,18,1.1813462330747713
4.1,1,0,2011,12,0.5244098789110747
7.0,4,0,2013,18,1.0778300690900087
4.5,1,0,2015,14,0.4427433522620254
2.9,1,0,2010,21,0.18427239998463824
11.3,5,0,2010,11,2.52908705407361
11.0,1,0,2013,21,1.3094338205431475
12.5,1,0,2014,0,2.458419178252185
19.5,1,0,2015,18,3.735336069583278
7.3,1,1,2010,8,0.6907373799826668
7.5,1,0,2015,22,0.26860529336896416
11.3,1,0,2010,9,3.0719362296678105
6.9,1,0,2011,21,1.4128972534864337
18.1,3,0,2011,18,3.259079298054086
5.7,1,0,2011,7,0.9510741751531768
19.0,6,0,2012,0,4.0971191783470085
3.5,3,0,2014,15,0.39544908816290436
11.0,1,0,2009,20,1.1717616400308792
5.3,1,0,2011,23,1.0470992876742964
6.9,1,0,2011,13,1.2726256647742038
15.3,5,0,2012,18,4.511640523250891
12.0,1,1,2012,13,13.330741508885177
7.0,1,0,2014,15,0.8533397503827754
10.5,3,0,2015,4,1.3428624837269043
4.9,3,0,2011,19,0.8684914490649823
5.7,1,0,2012,18,0.7404011877087834
6.5,1,0,2009,10,1.4048606002584747
12.1,1,0,2012,6,3.786534295399321
16.9,1,0,2010,17,3.109422998300131
8.9,0,0,2011,22,1.564266176298993
19.0,1,0,2014,15,3.411711556806614
4.9,2,0,2009,17,0.7481128453582238
23.0,2,0,2013,16,3.3214006357588244
4.9,1,0,2009,19,0.7455732119012479
6.1,1,0,2010,14,0.8505027582607996
8.5,1,0,2012,22,1.2210309538106079
58.6,1,0,2012,1,0.1597252941758464
23.5,6,0,2012,16,4.64313991096788
10.0,1,0,2013,11,1.3334885409452972
12.5,1,0,2014,22,1.9989481199663042
9.0,2,0,2009,0,1.893101049997263
15.3,1,0,2011,15,3.085654018632549
6.1,1,0,2011,6,1.2078366475073081
6.1,1,0,2012,23,1.0224350895928795
8.9,1,0,2010,8,1.6903304608074625
16.9,2,0,2012,22,4.686656478608443
4.1,1,0,2012,22,1.173902954659626
38.83,1,0,2013,12,6.904212401002908
8.1,1,0,2012,20,1.691022966521868
17.7,1,0,2009,5,5.0437676586535565
16.1,3,0,2010,4,4.684341611799913
5.3,1,0,2012,16,0.9700842944272466
4.1,3,0,2012,13,0.5882210668557514
9.5,2,0,2012,0,2.040032361361641
9.0,1,0,2015,21,1.9694131541978137
5.3,2,0,2009,3,1.3627589332170233
22.5,1,0,2009,21,8.072971518510819
20.1,5,0,2011,13,4.720920189984361
5.7,1,0,2012,19,0.8721688616198597
5.5,2,0,2012,20,1.0537709890412683
7.0,1,0,2014,19,1.1776569762256497
4.5,3,0,2014,14,0.3589635702120523
7.3,1,0,2009,19,1.3578834626658411
7.3,1,0,2011,19,1.5863044345285544
6.1,3,0,2011,14,0.9381256612563487
9.0,1,0,2013,10,1.2268274636620524
6.5,3,0,2015,22,0.5754244425955984
16.1,2,0,2010,15,0.7868204164329565
8.5,2,0,2014,22,1.7365789423233622
11.3,2,0,2010,8,2.3848636352808534
17.3,1,0,2009,7,4.944183271515684
4.9,2,0,2010,2,0.42178034450414104
4.5,1,0,2011,8,0.6010589757291038
10.5,1,0,2011,13,1.6241422418174316
9.7,1,0,2012,23,2.0278676971900746
15.4,1,0,2009,2,3.30054683874264
9.7,1,0,2010,16,2.1980502100963943
4.1,1,0,2010,23,0.7272129313338982
7.7,1,0,2011,11,0.7091793121989073
14.1,4,0,2012,13,3.484036552966515
9.5,6,0,2013,1,1.2509392216603685
7.5,6,0,2013,14,0.6881102518754696
7.7,1,0,2010,19,1.6848443579181114
17.5,1,0,2014,8,3.5534028941867364
4.5,1,0,2015,6,0.731573248222142
7.7,1,0,2010,21,2.0376116282524626
4.9,1,0,2011,13,0.3871011085695846
13.3,2,0,2011,7,3.162091711852042
13.7,1,0,2012,13,2.876621267785461
10.5,1,0,2012,9,1.6166560863511035
16.5,2,0,2014,0,2.7184408189257088
15.3,1,0,2009,12,3.323827321846857
17.5,1,0,2013,12,2.3959550320957943
17.3,4,0,2010,22,4.99585242384055
7.3,1,0,2010,1,1.2584180849503963
24.5,5,0,2013,0,4.202498210319724
7.3,1,0,2009,17,0.9335289656501368
10.1,1,0,2011,19,1.9526103721876966
20.5,1,0,2015,5,3.5625168397546303
6.5,1,0,2010,16,0.7870680330356965
6.9,5,0,2010,15,0.4408657473068654
11.3,5,0,2010,20,2.0334035284162675
32.1,1,0,2012,13,5.796109882611828
10.1,5,0,2012,7,2.0682907844738696
4.1,1,0,2012,14,0.3343965954590613
8.1,1,0,2009,21,1.9029247579426611
7.5,1,0,2013,19,1.406570133309501
8.1,2,0,2011,23,1.782760077134195
4.5,1,0,2012,15,0.5679995172806614
16.0,1,0,2014,4,3.3319129076434595
8.1,1,0,2010,13,0.0
8.5,1,0,2013,17,1.1875067997603324
7.3,1,0,2009,6,1.1467171767182978
8.5,2,0,2011,18,1.0105531647801904
9.3,1,0,2011,0,2.3747681951104247
11.7,2,0,2011,12,3.2021827707819455
12.5,3,0,2012,1,2.985109567338559
6.0,1,0,2012,23,0.4480033132934322
10.0,1,0,2014,22,1.287526198115224
6.5,1,0,2011,16,0.8791312652122075
9.5,1,0,2012,20,1.565690070815148
5.5,2,0,2014,16,0.5351232602016015
7.5,1,0,2014,22,1.2529996621332757
45.3,2,1,2010,16,9.90149639660495
7.5,1,0,2013,0,1.0041785337176823
6.9,1,0,2010,22,1.1614750616203273
3.7,1,0,2011,21,0.6521257674917852
11.7,1,0,2011,14,3.2968926113275345
5.3,1,0,2012,13,0.650895127290771
7.0,2,0,2013,4,1.651733422884318
7.0,5,0,2013,2,0.8853096525288985
5.0,1,0,2014,16,0.6294722200469076
16.0,1,0,2014,10,2.2872379013115953
6.6,2,0,2009,23,1.05988317376597
12.5,1,0,2010,6,3.7534852134837724
5.7,1,0,2009,22,1.0276598327653528
11.7,1,0,2011,3,4.337613794122582
13.3,2,0,2011,20,2.804905221310485
8.0,2,0,2013,22,0.95841962743397
12.0,1,0,2014,16,1.9829792174240317
11.3,1,0,2012,23,1.57647811602467
5.5,1,0,2012,14,0.5261337122225298
5.5,1,0,2012,18,0.619986100299516
7.0,1,0,2013,18,0.8707696952310503
5.7,4,0,2010,10,0.7569452859803159
6.1,1,0,2011,23,0.934080416557917
11.0,3,0,2012,14,0.49121744504655707
17.5,1,0,2013,15,3.196946114125195
9.0,1,0,2014,18,2.303526483721997
8.1,2,0,2009,13,2.048564689778913
6.5,3,0,2010,17,0.6289181563370456
8.5,1,0,2013,17,1.3699745432505015
10.5,1,0,2013,14,2.2772082463103374
14.1,2,0,2011,13,1.8795955076757842
7.3,1,0,2012,1,1.3308230368627787
8.1,1,0,2012,22,1.1792918684035194
8.5,1,0,2012,9,0.6652512050692371
7.7,1,0,2010,17,1.5980365436249029
10.0,1,0,2015,18,2.014432543025877
8.5,1,0,2015,22,0.9913348045972658
6.9,2,0,2010,14,1.4189167393213842
6.5,5,0,2011,11,1.5214236185627639
7.5,1,0,2014,16,0.9364860390078192
5.3,2,0,2011,18,0.9331276947760556
25.3,1,1,2009,16,7.607868165695177
10.9,1,0,2009,16,1.3526798077945685
4.1,1,0,2011,11,0.2293050193966748
14.9,1,0,2011,21,3.6183931535056093
5.0,5,0,2014,19,0.49420080919813664
12.5,4,0,2014,15,1.1353294953184123
5.7,1,0,2011,5,0.7826819666653451
8.5,4,0,2012,10,1.925729199015773
4.5,5,0,2009,20,0.6196610638238055
22.5,1,0,2011,11,6.8973024305192565
16.5,5,0,2011,8,3.366517186640804
7.0,1,0,2014,23,1.2667476928900938
9.3,1,0,2010,14,0.5476173455185691
4.5,2,0,2012,11,0.6186261893135485
30.9,1,1,2010,10,8.696912738181982
8.5,1,0,2011,22,1.0521012450369107
9.0,1,0,2015,22,1.504255434896852
15.7,5,0,2009,3,5.4321504070097175
8.5,3,0,2009,15,1.6021984169334673
5.3,1,0,2011,12,0.8417071330606841
4.9,1,0,2011,18,0.30950209242192106
14.9,3,0,2009,18,3.2538144159636935
8.9,1,0,2011,10,1.189514372051765
6.5,1,0,2014,7,4.232270789121393
13.0,1,0,2014,9,0.7723165552359326
11.3,1,0,2009,4,1.8846259436037427
10.5,1,0,2010,15,1.8041320464667596
14.1,3,0,2009,11,1.364586379546099
4.9,1,0,2009,21,0.5216333628325115
12.5,1,0,2011,18,3.1184764556886044
10.1,3,0,2011,14,1.4466762311278802
8.0,2,0,2013,23,1.4026066714995296
8.9,1,0,2009,3,2.2481202683040107
18.5,1,0,2014,21,3.107559780492066
16.5,1,0,2014,13,3.2537986712639326
17.5,1,0,2014,19,3.2137899397623357
12.5,1,0,2014,22,2.6096037846285935
6.1,5,0,2009,11,0.5763094484262626
8.9,1,0,2009,19,2.5775694116376155
5.7,3,0,2010,23,0.9972326193156812
50.0,1,1,2013,14,11.526654928276395
9.5,1,0,2014,19,1.2601638187203472
10.9,5,0,2009,18,2.8168722790804828
7.7,1,0,2012,0,1.6306162680348726
21.3,2,0,2009,2,4.395179821634723
5.7,5,0,2010,21,0.7235356666239734
11.3,3,0,2011,0,2.4292176797740535
37.0,2,1,2014,23,7.84538390073597
5.3,1,0,2009,21,0.7140275374471778
4.1,3,0,2009,8,0.41705842567955353
14.5,1,0,2012,14,2.6906916812123693
11.3,1,0,2009,19,1.6096623159816825
28.0,1,0,2013,17,5.299990268160337
33.8,1,1,2012,13,5.962357972104853
7.5,1,0,2013,14,0.9694914354559537
6.0,1,0,2014,17,0.8586118642843305
15.5,3,0,2015,8,1.508735869668887
15.7,2,0,2009,11,3.714272073463616
17.5,2,0,2014,7,3.807702874565929
8.5,2,0,2015,3,1.6278516619401977
18.5,1,0,2015,13,1.6763051712970796
4.9,1,0,2010,23,0.6653531896683162
8.5,1,0,2010,10,2.444759373697851
4.9,1,0,2012,6,0.4637731940597077
11.3,1,0,2012,19,3.1335036600878405
8.5,1,0,2014,12,1.3865450292886476
6.5,1,0,2009,18,1.560616859452578
3.7,2,0,2009,6,0.4049398438913772
29.7,1,1,2010,18,8.461839017780871
11.3,5,0,2010,23,2.850302188612748
7.7,1,0,2012,4,1.482914099752557
18.5,1,0,2015,2,3.5411222720343805
79.0,1,0,2013,9,10.799674839852022
6.5,5,0,2010,18,1.9020516369394902
14.5,1,0,2011,1,3.7727315946618556
7.0,1,0,2015,9,1.2577632633612525
26.7,1,1,2009,19,6.1912587607441285
4.5,1,0,2010,17,0.7384980144440585
25.7,6,1,2012,16,5.796160844706649
28.5,6,0,2012,1,7.23322791932033
3.5,1,0,2014,19,0.2751996276998596
19.5,2,0,2014,12,3.553319478272954
19.0,5,0,2014,13,1.7004679891304844
5.7,1,0,2009,8,0.945347012675074
7.3,2,0,2009,15,1.4434359734536553
6.5,1,0,2011,23,1.1218468779626651
14.1,1,0,2011,9,2.7520208703824802
4.1,2,0,2009,9,0.35235097497721585
4.9,1,0,2010,20,0.5070138724883299
6.5,1,0,2012,7,0.0
5.5,5,0,2013,18,0.6255708248590822
5.3,1,0,2010,15,0.6398386301658646
3.7,1,0,2011,6,0.5261875129208137
6.5,2,0,2009,1,0.9904772102814691
9.7,1,0,2011,5,3.1012432110173394
20.1,1,0,2012,16,0.8932222912630606
11.0,2,0,2014,23,1.5412747778022418
7.0,1,0,2012,9,1.0680229376825974
8.5,3,0,2013,21,1.5380487387995516
4.2,1,0,2009,5,0.6173562282410883
5.7,2,0,2009,23,0.5249586193723285
19.5,1,0,2014,12,3.361510006692132
7.5,1,0,2014,4,1.2946929065241026
6.1,1,0,2009,6,1.1252782360207911
9.3,1,0,2010,19,1.3317461548762395
7.3,1,0,2011,10,1.4657504141183175
11.3,1,0,2012,1,1.7020114326763056
10.0,1,0,2013,4,1.7831186156964036
19.0,1,0,2014,0,4.813583128038123
7.9,1,0,2009,19,0.8594530903936731
13.0,1,0,2013,22,3.1512387360356198
5.5,2,0,2013,13,0.7951931396457597
8.1,5,0,2010,21,1.2530591998332525
8.9,1,0,2010,8,1.2796677299388381
12.1,1,0,2011,19,2.9644364345312444
6.0,5,0,2013,15,0.7651369495465576
8.5,2,0,2013,7,1.4231477667257233
10.0,1,0,2013,21,2.2795605785135975
10.0,1,0,2014,20,2.11970248698284
14.5,1,0,2009,14,3.8826858312791583
8.1,1,0,2010,19,0.32198336366411995
